QueryPertID,GeneID,Symbol,Validation,Pct,pQSARCorr_r,NCI60_r,PSP_r,Probability_L,Probability_Q,Probability_LQ,Probability_NCI60,Probability_PSP
BRD-K72726508,898,CCNE1,Known,0.8479,0.7287,,,0.2848,0.8947,0.9812,0.5,0.5
BRD-K72783841,1956,EGFR,Known,0.0049,0.6189,,,0.8428,0.8151,0.9861,0.5,0.5
BRD-K72783841,3717,JAK2,StructureLikely,0.0017,0.462,,,0.8881,0.6332,0.8977,0.5,0.5
BRD-K72783841,3791,KDR,StructureLikely,0.389,0.521,,,0.4704,0.7107,0.8032,0.5,0.5
BRD-K72783841,6774,STAT3,StructureLikely,0.0479,0.5043,,,0.6942,0.6897,0.8659,0.5,0.5
BRD-K72853990,150,ADRA2A,Known,0.7757,0.6573,,,0.3221,0.8472,0.9528,0.5,0.5
BRD-K72853990,152,ADRA2C,Known,0.4812,0.6573,,,0.436,0.8472,0.9669,0.5,0.5
BRD-K72853990,1812,DRD1,Known,0.8795,0.6573,,,0.265,0.8472,0.9424,0.5,0.5
BRD-K72853990,3358,HTR2C,Known,0.5208,0.6573,,,0.4216,0.8472,0.9654,0.5,0.5
BRD-K73251053,4128,MAOA,Known,0.0782,0.598,,,0.6517,0.7955,0.9586,0.5,0.5
BRD-K73251053,5292,PIM1,pQSAR,0.0009,0.7351,,,0.9095,0.8982,0.9985,0.5,0.5
BRD-K73319509,4233,MET,Known,0.1424,0.7766,,,0.5935,0.9187,0.9966,0.5,0.5
BRD-K73323637,154,ADRB2,Known,0.2978,0.7113,,,0.5079,0.8845,0.988,0.5,0.5
BRD-K73397362,1956,EGFR,pQSAR,0.0015,0.6766,,,0.8927,0.8615,0.9958,0.5,0.5
BRD-K73541271,5743,PTGS2,Known,0.1068,0.497,,,0.6224,0.6803,0.8192,0.5,0.5
BRD-K73824630,1131,CHRM3,pQSAR,0.0076,0.719,,,0.8199,0.8891,0.9965,0.5,0.5
BRD-K73824630,2147,F2,Known,0.1843,0.6235,,,0.5658,0.8192,0.9629,0.5,0.5
BRD-K73824630,2568,GABRP,pQSAR,0.0073,0.6927,,,0.8221,0.8726,0.9949,0.5,0.5
BRD-K73824630,4193,MDM2,pQSAR,0.0088,0.6154,,,0.8117,0.8119,0.9827,0.5,0.5
BRD-K73947551,2562,GABRB3,pQSAR,0.0097,0.6278,,,0.8061,0.823,0.9853,0.5,0.5
BRD-K73947551,5321,PLA2G4A,pQSAR,0.0079,0.6128,,,0.8178,0.8095,0.9826,0.5,0.5
BRD-K73947551,5564,PRKAB1,pQSAR,0.0086,0.7696,,,0.813,0.9156,0.9983,0.5,0.5
BRD-K73978287,2908,NR3C1,Known,0.0005,0.7986,,,0.9259,0.928,0.9995,0.5,0.5
BRD-K73978287,301,ANXA1,Known,0.0039,0.7894,,,0.8537,0.9243,0.999,0.5,0.5
BRD-K73978287,866,SERPINA6,StructureLikely,0.001,0.7986,,,0.9062,0.928,0.9994,0.5,0.5
BRD-K73991644,231,AKR1B1,Known,0.3281,0.7152,,,0.4949,0.8868,0.9883,0.5,0.5
BRD-K73991644,2548,GAA,StructureSure,0.0938,0.5838,,,0.6349,0.7814,0.9464,0.5,0.5
BRD-K73991644,5743,PTGS2,pQSAR,0.0015,0.7165,,,0.8927,0.8876,0.9977,0.5,0.5
BRD-K73999723,185,AGTR1,Known,0.2272,0.5711,,,0.5417,0.7681,0.9157,0.5,0.5
BRD-K74065929,4486,MST1R,pQSAR,0.0073,0.6129,,,0.8221,0.8096,0.983,0.5,0.5
BRD-K74065929,5156,PDGFRA,pQSAR,0.0061,0.5812,,,0.8317,0.7787,0.974,0.5,0.5
BRD-K74133369,1025,CDK9,pQSAR,0.0034,0.6058,,,0.8599,0.803,0.9847,0.5,0.5
BRD-K74133369,1956,EGFR,pQSAR,0.0068,0.6058,,,0.826,0.803,0.9814,0.5,0.5
BRD-K74133369,2280,FKBP1A,pQSAR,0.0061,0.6531,,,0.8317,0.8439,0.9912,0.5,0.5
BRD-K74133369,2562,GABRB3,pQSAR,0.0105,0.789,,,0.8014,0.9241,0.9987,0.5,0.5
BRD-K74133369,4170,MCL1,pQSAR,0.0027,0.6058,,,0.8699,0.803,0.9856,0.5,0.5
BRD-K74133369,5743,PTGS2,pQSAR,0.0024,0.6764,,,0.8748,0.8614,0.9952,0.5,0.5
BRD-K74133369,7153,TOP2A,pQSAR,0.0102,0.7249,,,0.8032,0.8925,0.9965,0.5,0.5
BRD-K74141488,3269,HRH1,pQSAR,0.0033,0.6846,,,0.8613,0.8671,0.9954,0.5,0.5
BRD-K74141488,4128,MAOA,pQSAR,0.0107,0.6259,,,0.8003,0.8213,0.9844,0.5,0.5
BRD-K74148702,3091,HIF1A,pQSAR,0.0011,0.4684,,,0.9032,0.6421,0.9162,0.5,0.5
BRD-K74148702,351,APP,Known,0.119,0.5405,,,0.6118,0.734,0.8946,0.5,0.5
BRD-K74148702,5743,PTGS2,Known,0.1179,0.6541,,,0.6127,0.8447,0.9795,0.5,0.5
BRD-K74148702,760,CA2,Known,0.0674,0.5122,,,0.6651,0.6997,0.868,0.5,0.5
BRD-K74148702,771,CA12,Known,0.295,0.5122,,,0.5092,0.6997,0.8007,0.5,0.5
BRD-K74305673,1021,CDK6,pQSAR,0.0037,0.6035,,0.5281,0.8561,0.8008,0.9838,0.5,0.6825
BRD-K74305673,3091,HIF1A,PSP,0.0273,0.5969,,0.8332,0.738,0.7944,0.9688,0.5,0.821
BRD-K74305673,3551,IKBKB,Known,0.0487,0.54,,0.1494,0.6928,0.7334,0.9171,0.5,0.4563
BRD-K74305673,476,ATP1A1,PSP,0.3729,0.5416,,0.8002,0.4767,0.7353,0.8506,0.5,0.8086
BRD-K74305673,54205,CYCS,PSP,0.2184,0.6147,,0.8536,0.5464,0.8113,0.9553,0.5,0.8283
BRD-K74305673,6774,STAT3,pQSAR,0.0017,0.6022,,-0.2371,0.8881,0.7996,0.9867,0.5,0.2432
BRD-K74514084,1577,CYP3A5,pQSAR,0.0061,0.6193,0.5171,,0.8317,0.8154,0.9853,0.7161,0.5
BRD-K74514084,1956,EGFR,pQSAR,0.0089,0.6567,0.2114,,0.8111,0.8467,0.9907,0.5435,0.5
BRD-K74514084,2260,FGFR1,Known,0.1697,0.6193,0.286,,0.5748,0.8154,0.9616,0.5885,0.5
BRD-K74514084,2261,FGFR3,Known,0.8989,0.6193,0.286,,0.251,0.8154,0.8967,0.5885,0.5
BRD-K74514084,2321,FLT1,Known,0.858,0.6193,0.5171,,0.2788,0.8154,0.9063,0.7161,0.5
BRD-K74514084,2324,FLT4,Known,0.6979,0.6079,0.5171,,0.3555,0.805,0.9142,0.7161,0.5
BRD-K74514084,3791,KDR,Known,0.4882,0.7169,0.5171,,0.4334,0.8878,0.9862,0.7161,0.5
BRD-K74514084,3815,KIT,Known,0.7728,0.6193,0.5171,,0.3234,0.8154,0.9192,0.7161,0.5
BRD-K74514084,5156,PDGFRA,Known,0.0409,0.6193,0.286,,0.707,0.8154,0.9749,0.5885,0.5
BRD-K74514084,5159,PDGFRB,Known,0.1543,0.6079,0.5171,,0.5851,0.805,0.956,0.7161,0.5
BRD-K74514084,673,BRAF,Known,0.3348,0.6413,0.1017,,0.4921,0.8344,0.9645,0.4763,0.5
BRD-K74741811,1571,CYP2E1,Known,0.5543,0.6435,,,0.4095,0.8362,0.9561,0.5,0.5
BRD-K74741811,2099,ESR1,StructureSure,0.7666,0.816,,,0.3263,0.9347,0.9956,0.5,0.5
BRD-K74741811,6715,SRD5A1,StructureSure,0.6418,0.7243,,,0.3773,0.8922,0.9853,0.5,0.5
BRD-K74761218,10013,HDAC6,Known,0.1211,0.6935,,,0.61,0.8731,0.9886,0.5,0.5
BRD-K74761218,3065,HDAC1,StructureLikely,0.0131,0.6935,,,0.7879,0.8731,0.994,0.5,0.5
BRD-K74761218,3066,HDAC2,StructureLikely,0.0142,0.6935,,,0.7828,0.8731,0.9939,0.5,0.5
BRD-K74761218,8841,HDAC3,StructureLikely,0.0253,0.6935,,,0.7436,0.8731,0.9928,0.5,0.5
BRD-K74927006,1128,CHRM1,Known,0.0447,0.7776,,,0.6999,0.9192,0.9976,0.5,0.5
BRD-K74927006,1131,CHRM3,Known,0.0897,0.7776,,,0.6391,0.9192,0.9971,0.5,0.5
BRD-K74927006,1812,DRD1,Known,0.6398,0.7626,,,0.378,0.9123,0.9918,0.5,0.5
BRD-K74927006,196,AHR,pQSAR,0.002,0.619,,,0.882,0.8152,0.9892,0.5,0.5
BRD-K74927006,3269,HRH1,Known,0.0033,0.7776,,,0.8613,0.9192,0.9989,0.5,0.5
BRD-K74927006,6335,SCN9A,pQSAR,0.0005,0.7176,,,0.9259,0.8882,0.9983,0.5,0.5
BRD-K74927006,6713,SQLE,pQSAR,0.0099,0.5948,,,0.8049,0.7924,0.9758,0.5,0.5
BRD-K74927006,775,CACNA1C,Known,0.9821,0.758,,,0.146,0.91,0.9772,0.5,0.5
BRD-K74927006,801,CALM1,StructureLikely,0.1965,0.7776,,,0.5585,0.9192,0.9962,0.5,0.5
BRD-K75037734,1128,CHRM1,Known,0.7031,0.6895,,,0.3534,0.8705,0.9734,0.5,0.5
BRD-K75037734,1131,CHRM3,Known,0.0188,0.6895,,,0.7644,0.8705,0.993,0.5,0.5
BRD-K75037734,2908,NR3C1,pQSAR,0.0076,0.6298,,,0.8199,0.8247,0.9866,0.5,0.5
BRD-K75037734,3156,HMGCR,pQSAR,0.0022,0.8083,,,0.8783,0.9318,0.9994,0.5,0.5
BRD-K75037734,32,ACACB,pQSAR,0.0041,0.7891,,,0.8514,0.9241,0.999,0.5,0.5
BRD-K75037734,3939,LDHA,pQSAR,0.0044,0.643,,,0.848,0.8358,0.9906,0.5,0.5
BRD-K75037734,79001,VKORC1,pQSAR,0.0093,0.6393,,,0.8086,0.8327,0.9877,0.5,0.5
BRD-K75089421,1786,DNMT1,Known,0.018,0.6075,,,0.7673,0.8046,0.9763,0.5,0.5
BRD-K75295174,1019,CDK4,pQSAR,0.0086,0.6983,,,0.813,0.8763,0.9951,0.5,0.5
BRD-K75295174,208,AKT2,pQSAR,0.0048,0.6792,,,0.8438,0.8634,0.9944,0.5,0.5
BRD-K75295174,25,ABL1,pIC50,0.0094,0.7729,,,0.8079,0.9171,0.9984,0.5,0.5
BRD-K75295174,5598,MAPK7,pQSAR,0.0038,0.6556,,,0.8549,0.8459,0.9925,0.5,0.5
BRD-K75295174,5599,MAPK8,pQSAR,0.0035,0.6109,,,0.8586,0.8078,0.9857,0.5,0.5
BRD-K75295174,6790,AURKA,Known,0.0394,0.6424,,,0.71,0.8353,0.9824,0.5,0.5
BRD-K75295174,9212,AURKB,pQSAR,0.0096,0.6424,,,0.8067,0.8353,0.9882,0.5,0.5
BRD-K75295174,983,CDK1,pQSAR,0.0005,0.6424,,,0.9259,0.8353,0.9948,0.5,0.5
BRD-K75466013,2100,ESR2,pQSAR,0.0035,0.6682,,,0.8586,0.8554,0.994,0.5,0.5
BRD-K75466013,6335,SCN9A,Known,0.2813,0.6516,,,0.5153,0.8427,0.9715,0.5,0.5
BRD-K75478907,2550,GABBR1,Known,0.0407,0.4899,,,0.7074,0.671,0.8448,0.5,0.5
BRD-K75527158,2224,FDPS,Known,0.3789,0.8658,,,0.4743,0.9506,0.9987,0.5,0.5
BRD-K75527158,23657,SLC7A11,pQSAR,0.0045,0.7381,,,0.8469,0.8998,0.9978,0.5,0.5
BRD-K75527158,4846,NOS3,pQSAR,0.0058,0.7691,,,0.8343,0.9153,0.9985,0.5,0.5
BRD-K75527158,523,ATP6V1A,Known,0.7312,0.8658,,,0.3418,0.9506,0.9981,0.5,0.5
BRD-K75527158,847,CAT,pQSAR,0.0043,0.644,,,0.8491,0.8366,0.9908,0.5,0.5
BRD-K75641298,1128,CHRM1,Known,0.8025,0.5744,,,0.3092,0.7716,0.8453,0.5,0.5
BRD-K75641298,775,CACNA1C,pQSAR,0.0073,0.6266,,,0.8221,0.8219,0.9861,0.5,0.5
BRD-K75958195,185,AGTR1,pQSAR,0.005,0.7313,,,0.8418,0.8961,0.9974,0.5,0.5
BRD-K75958195,3358,HTR2C,Known,0.8365,0.8831,,,0.2913,0.9553,0.9982,0.5,0.5
BRD-K75958195,3784,KCNQ1,pQSAR,0.0069,0.6753,,,0.8252,0.8606,0.9934,0.5,0.5
BRD-K76064317,2322,FLT3,Known,0.0955,0.6176,,,0.6332,0.8139,0.9671,0.5,0.5
BRD-K76133116,2548,GAA,pQSAR,0.0076,0.6038,,,0.8199,0.8011,0.9803,0.5,0.5
BRD-K76133116,523,ATP6V1A,pQSAR,0.0042,0.668,,,0.8502,0.8553,0.9936,0.5,0.5
BRD-K76133116,5645,PRSS2,Known,0.0152,0.5912,,,0.7785,0.7888,0.9712,0.5,0.5
BRD-K76205745,185,AGTR1,Known,0.2067,0.546,,,0.5528,0.7404,0.8847,0.5,0.5
BRD-K76617868,5566,PRKACA,Known,0.1623,0.5624,,,0.5797,0.7588,0.9145,0.5,0.5
BRD-K76617868,6093,ROCK1,Known,0.0171,0.6032,,,0.7707,0.8005,0.9751,0.5,0.5
BRD-K76723084,1577,CYP3A5,Known,0.1286,0.6465,0.4962,,0.604,0.8386,0.9765,0.7055,0.5
BRD-K76723084,19,ABCA1,StructureSure,0.3119,0.5429,1.0,,0.5018,0.7368,0.8624,0.8919,0.5
BRD-K76723084,190,NR0B1,StructureSure,0.2947,0.5695,1.0,,0.5093,0.7664,0.9057,0.8919,0.5
BRD-K76723084,2908,NR3C1,NCI60,0.6542,0.6545,0.732,,0.3726,0.845,0.9582,0.8104,0.5
BRD-K76723084,301,ANXA1,NCI60,0.1247,0.6194,0.732,,0.6071,0.8155,0.9652,0.8104,0.5
BRD-K76723084,5467,PPARD,Known,0.2071,0.6499,1.0,,0.5525,0.8414,0.9738,0.8919,0.5
BRD-K76723084,5468,PPARG,pQSAR,0.0021,0.6514,0.1417,,0.8801,0.8426,0.9933,0.5009,0.5
BRD-K76723084,5914,RARA,Known,0.018,0.6907,1.0,,0.7673,0.8713,0.9932,0.8919,0.5
BRD-K76723084,5915,RARB,Known,0.036,0.6907,1.0,,0.7171,0.8713,0.9917,0.8919,0.5
BRD-K76723084,5916,RARG,Known,0.1167,0.6907,1.0,,0.6137,0.8713,0.9882,0.8919,0.5
BRD-K76723084,5947,RBP1,StructureLikely,0.8151,0.6744,0.2931,,0.3028,0.8599,0.9607,0.5927,0.5
BRD-K76723084,6256,RXRA,StructureSure,0.7229,0.6744,1.0,,0.3453,0.8599,0.9659,0.8919,0.5
BRD-K76723084,6257,RXRB,StructureSure,0.7145,0.6744,1.0,,0.3487,0.8599,0.9663,0.8919,0.5
BRD-K76723084,6258,RXRG,StructureSure,0.4287,0.6744,1.0,,0.4553,0.8599,0.9757,0.8919,0.5
BRD-K76723084,79001,VKORC1,StructureSure,0.0423,0.4904,1.0,,0.7043,0.6717,0.8443,0.8919,0.5
BRD-K76747609,1577,CYP3A5,Known,0.0288,0.8591,,,0.7341,0.9487,0.9994,0.5,0.5
BRD-K76747609,2908,NR3C1,Known,0.0081,0.8591,,,0.8164,0.9487,0.9996,0.5,0.5
BRD-K76747609,866,SERPINA6,Known,0.0013,0.8156,,,0.8976,0.9345,0.9995,0.5,0.5
BRD-K76775527,5743,PTGS2,Known,0.7083,0.5834,,,0.3513,0.781,0.8786,0.5,0.5
BRD-K76805682,1956,EGFR,pQSAR,0.0027,0.6205,,,0.8699,0.8165,0.9885,0.5,0.5
BRD-K76805682,2931,GSK3A,Known,0.5537,0.6465,,,0.4097,0.8386,0.958,0.5,0.5
BRD-K76805682,2932,GSK3B,Known,0.2854,0.6465,,,0.5135,0.8386,0.9691,0.5,0.5
BRD-K76805682,6198,RPS6KB1,Known,0.0414,0.5514,,,0.7061,0.7465,0.9324,0.5,0.5
BRD-K77175907,1577,CYP3A5,StructureLikely,0.1138,0.6763,,,0.6162,0.8613,0.9855,0.5,0.5
BRD-K77175907,5144,PDE4D,pQSAR,0.0088,0.6746,,,0.8117,0.8601,0.9929,0.5,0.5
BRD-K77175907,7421,VDR,Known,0.2291,0.6551,,,0.5407,0.8455,0.9749,0.5,0.5
BRD-K77286328,11200,CHEK2,pQSAR,0.008,0.6419,,,0.8171,0.8349,0.9887,0.5,0.5
BRD-K77286328,5604,MAP2K1,Known,0.1085,0.5933,,,0.6209,0.7909,0.9512,0.5,0.5
BRD-K77286328,6790,AURKA,Known,0.5108,0.7059,,,0.4252,0.8811,0.9834,0.5,0.5
BRD-K77286328,9212,AURKB,Known,0.2245,0.7059,,,0.5431,0.8811,0.9883,0.5,0.5
BRD-K77345217,5468,PPARG,Known,0.2092,0.7458,,,0.5514,0.9039,0.9938,0.5,0.5
BRD-K77345217,6198,RPS6KB1,pQSAR,0.0021,0.6239,,,0.8801,0.8195,0.9898,0.5,0.5
BRD-K77345217,771,CA12,Known,0.3734,0.7554,,,0.4765,0.9088,0.9932,0.5,0.5
BRD-K77554836,2908,NR3C1,Known,0.0019,0.8496,1.0,,0.884,0.9459,0.9997,0.8919,0.5
BRD-K77641333,150,ADRA2A,Known,0.2111,0.7932,,,0.5503,0.9258,0.9969,0.5,0.5
BRD-K77677632,3358,HTR2C,Known,0.1617,0.6703,,,0.5801,0.857,0.9822,0.5,0.5
BRD-K77771411,11188,NISCH,Known,0.2396,0.7125,,,0.5353,0.8852,0.9892,0.5,0.5
BRD-K77771411,150,ADRA2A,Known,0.0339,0.7125,,,0.7217,0.8852,0.9941,0.5,0.5
BRD-K77771411,152,ADRA2C,Known,0.3307,0.7125,,,0.4938,0.8852,0.9877,0.5,0.5
BRD-K77771411,3269,HRH1,pQSAR,0.0068,0.6366,,,0.826,0.8305,0.9883,0.5,0.5
BRD-K77793136,5566,PRKACA,Known,0.3885,0.6507,,,0.4706,0.842,0.9671,0.5,0.5
BRD-K77793136,9475,ROCK2,Known,0.0541,0.5159,,,0.6841,0.7043,0.8814,0.5,0.5
BRD-K77908580,3065,HDAC1,Known,0.0134,0.6223,0.4902,0.9312,0.7865,0.8181,0.9825,0.7024,0.854
BRD-K77908580,3066,HDAC2,Known,0.011,0.5825,0.4902,0.8738,0.7987,0.78,0.9701,0.7024,0.8354
BRD-K77908580,79885,HDAC11,PSP,0.7546,0.5825,0.4902,0.8738,0.3316,0.78,0.8699,0.7024,0.8354
BRD-K77908580,8841,HDAC3,Known,0.1141,0.5825,0.4902,0.8738,0.6159,0.78,0.9422,0.7024,0.8354
BRD-K77925998,3358,HTR2C,Known,0.0665,0.7698,,,0.6663,0.9157,0.997,0.5,0.5
BRD-K77947974,1577,CYP3A5,pQSAR,0.0028,0.7706,0.4982,,0.8684,0.916,0.9988,0.7065,0.5
BRD-K77947974,1812,DRD1,StructureLikely,0.043,0.7889,0.6984,,0.703,0.9241,0.998,0.7974,0.5
BRD-K77947974,3269,HRH1,Known,0.0114,0.7736,0.6984,,0.7965,0.9174,0.9983,0.7974,0.5
BRD-K77947974,3358,HTR2C,StructureLikely,0.851,0.7723,-0.3076,,0.283,0.9168,0.9902,0.2498,0.5
BRD-K77947974,801,CALM1,pQSAR,0.0054,0.7723,0.502,,0.838,0.9168,0.9986,0.7085,0.5
BRD-K77987382,10383,TUBB4B,Known,0.0612,0.5263,0.235,,0.6735,0.7171,0.8935,0.5579,0.5
BRD-K77987382,3480,IGF1R,pIC50,0.0076,0.6138,0.4808,,0.8199,0.8104,0.983,0.6976,0.5
BRD-K77987382,3551,IKBKB,pQSAR,0.0029,0.6163,0.201,,0.8669,0.8127,0.9875,0.5372,0.5
BRD-K77987382,7153,TOP2A,pQSAR,0.0054,0.6138,0.4808,,0.838,0.8104,0.9846,0.6976,0.5
BRD-K77987382,7846,TUBA1A,Known,0.0283,0.5699,0.235,,0.7354,0.7669,0.9533,0.5579,0.5
BRD-K77987382,836,CASP3,pQSAR,0.0095,0.6138,0.4808,,0.8073,0.8104,0.9819,0.6976,0.5
BRD-K78010432,2859,GPR35,Known,0.1126,0.5956,,,0.6172,0.7932,0.9523,0.5,0.5
BRD-K78010432,6558,SLC12A2,Known,0.107,0.5956,,,0.6222,0.7932,0.953,0.5,0.5
BRD-K78010432,760,CA2,Known,0.7262,0.6177,,,0.3439,0.814,0.9225,0.5,0.5
BRD-K78113049,7153,TOP2A,Known,0.3376,0.8217,,,0.4909,0.9367,0.9976,0.5,0.5
BRD-K78126613,1577,CYP3A5,pQSAR,0.0023,0.6147,0.4254,,0.8765,0.8113,0.988,0.6682,0.5
BRD-K78126613,1728,NQO1,Known,0.2146,0.6496,,,0.5484,0.8411,0.9734,0.5,0.5
BRD-K78126613,2147,F2,Known,0.2764,0.6235,,,0.5176,0.8192,0.9572,0.5,0.5
BRD-K78126613,2159,F10,Known,0.1018,0.5152,,,0.6271,0.7035,0.8585,0.5,0.5
BRD-K78126613,2677,GGCX,Known,0.1868,0.6734,,,0.5642,0.8592,0.9822,0.5,0.5
BRD-K78126613,3569,IL6,pQSAR,0.0047,0.6575,0.448,,0.8448,0.8473,0.9923,0.6804,0.5
BRD-K78126613,4835,NQO2,Known,0.1518,0.5275,,,0.5868,0.7186,0.8655,0.5,0.5
BRD-K78126613,79001,VKORC1,Known,0.0869,0.7765,0.2279,,0.642,0.9187,0.9971,0.5536,0.5
BRD-K78278890,1956,EGFR,pQSAR,0.0044,0.6064,,,0.848,0.8036,0.9837,0.5,0.5
BRD-K78278890,3932,LCK,Known,0.611,0.6483,,,0.3888,0.8401,0.9564,0.5,0.5
BRD-K78278890,5599,MAPK8,Known,0.1462,0.5033,,,0.5907,0.6884,0.8185,0.5,0.5
BRD-K78278890,6714,SRC,Known,0.1387,0.5245,,,0.5962,0.7149,0.8636,0.5,0.5
BRD-K78278890,8767,RIPK2,Known,0.4434,0.5601,,,0.4498,0.7562,0.8742,0.5,0.5
BRD-K78280988,5465,PPARA,StructureSure,0.4495,0.7528,,,0.4476,0.9075,0.9923,0.5,0.5
BRD-K78280988,9290,GPR55,Known,0.1279,0.5141,,,0.6045,0.7021,0.8473,0.5,0.5
BRD-K78431006,1577,CYP3A5,Known,0.5856,0.5457,0.501,,0.3981,0.74,0.8261,0.708,0.5
BRD-K78431006,238,ALK,Known,0.0124,0.5994,,,0.7914,0.7969,0.9759,0.5,0.5
BRD-K78431006,25,ABL1,pQSAR,0.0096,0.6304,0.4006,,0.8067,0.8252,0.9859,0.6545,0.5
BRD-K78431006,3717,JAK2,pQSAR,0.0026,0.6212,,,0.8715,0.8171,0.9887,0.5,0.5
BRD-K78431006,4233,MET,Known,0.0198,0.5728,0.2186,,0.7608,0.7699,0.9594,0.5479,0.5
BRD-K78431006,4486,MST1R,Known,0.675,0.5728,,,0.3646,0.7699,0.8656,0.5,0.5
BRD-K78431006,6714,SRC,pQSAR,0.0082,0.6304,0.3983,,0.8157,0.8252,0.9865,0.6533,0.5
BRD-K78485176,185,AGTR1,Known,0.3722,0.6912,,,0.477,0.8716,0.9823,0.5,0.5
BRD-K78692225,196,AHR,Known,0.0329,0.6741,0.2036,,0.724,0.8597,0.9896,0.5388,0.5
BRD-K78712176,154,ADRB2,pQSAR,0.0038,0.7614,,,0.8549,0.9117,0.9985,0.5,0.5
BRD-K78712176,1644,DDC,Known,0.0414,0.7521,,,0.7061,0.9071,0.9966,0.5,0.5
BRD-K78712176,23657,SLC7A11,pQSAR,0.0095,0.6031,,,0.8073,0.8004,0.9788,0.5,0.5
BRD-K78712176,5292,PIM1,pQSAR,0.0068,0.67,,,0.826,0.8568,0.9929,0.5,0.5
BRD-K78959463,775,CACNA1C,Known,0.3414,0.5852,,,0.4894,0.7828,0.9199,0.5,0.5
BRD-K79090631,1017,CDK2,Known,0.0005,0.6825,,0.7188,0.9259,0.8657,0.9972,0.5,0.7754
BRD-K79090631,3551,IKBKB,pQSAR,0.0037,0.6825,,0.4396,0.8561,0.8657,0.9951,0.5,0.6331
BRD-K79090631,3717,JAK2,pIC50,0.0041,0.6508,,0.3163,0.8514,0.8421,0.9918,0.5,0.5596
BRD-K79090631,5292,PIM1,pQSAR,0.001,0.6825,,0.3324,0.9062,0.8657,0.9966,0.5,0.5694
BRD-K79090631,5588,PRKCQ,pQSAR,0.0032,0.6825,,0.3324,0.8626,0.8657,0.9953,0.5,0.5694
BRD-K79090631,6850,SYK,pQSAR,0.0068,0.6825,,0.3324,0.826,0.8657,0.9941,0.5,0.5694
BRD-K79090631,7153,TOP2A,pQSAR,0.0024,0.6173,,0.0943,0.8748,0.8136,0.9883,0.5,0.4226
BRD-K79090631,983,CDK1,Known,0.0144,0.6825,,0.7188,0.7819,0.8657,0.9928,0.5,0.7754
BRD-K79116891,6335,SCN9A,Known,0.2862,0.6516,,,0.5131,0.8427,0.9713,0.5,0.5
BRD-K79131256,7846,TUBA1A,Known,0.0049,0.4935,,,0.8428,0.6757,0.9132,0.5,0.5
BRD-K79254416,1786,DNMT1,Known,0.1267,0.5416,0.0984,,0.6055,0.7353,0.8943,0.4743,0.5
BRD-K79353516,1812,DRD1,Known,0.6856,0.7538,,,0.3604,0.908,0.9901,0.5,0.5
BRD-K79404599,207,AKT1,Known,0.0897,0.5394,,,0.6391,0.7327,0.9012,0.5,0.5
BRD-K79404599,2932,GSK3B,Known,0.0098,0.5394,,,0.8055,0.7327,0.9456,0.5,0.5
BRD-K79404599,5578,PRKCA,Known,0.1861,0.6799,,,0.5647,0.8639,0.9839,0.5,0.5
BRD-K79404599,5579,PRKCB,Known,0.3346,0.6799,,,0.4922,0.8639,0.9799,0.5,0.5
BRD-K79404599,5580,PRKCD,Known,0.216,0.5179,,,0.5477,0.7068,0.8313,0.5,0.5
BRD-K79437791,1577,CYP3A5,pQSAR,0.0054,0.6397,,,0.838,0.8331,0.9895,0.5,0.5
BRD-K79437791,3156,HMGCR,pQSAR,0.0101,0.6398,,,0.8037,0.8332,0.9876,0.5,0.5
BRD-K79437791,4193,MDM2,pQSAR,0.003,0.6608,,,0.8654,0.8499,0.9935,0.5,0.5
BRD-K79437791,5468,PPARG,Known,0.1859,0.7493,,,0.5648,0.9057,0.9943,0.5,0.5
BRD-K79501723,3269,HRH1,Known,0.0044,0.8042,,,0.848,0.9302,0.9992,0.5,0.5
BRD-K79501723,64805,P2RY12,pQSAR,0.0007,0.7096,,,0.9168,0.8834,0.9979,0.5,0.5
BRD-K79602928,1131,CHRM3,pQSAR,0.0029,0.7891,,,0.8669,0.9241,0.9991,0.5,0.5
BRD-K79602928,154,ADRB2,pQSAR,0.0015,0.6538,,,0.8927,0.8445,0.9941,0.5,0.5
BRD-K79602928,1719,DHFR,pQSAR,0.0046,0.6357,,,0.8459,0.8297,0.9894,0.5,0.5
BRD-K79602928,3269,HRH1,pQSAR,0.0061,0.6538,,,0.8317,0.8445,0.9912,0.5,0.5
BRD-K79602928,3630,INS,Known,0.4095,0.5922,,,0.4625,0.7898,0.9217,0.5,0.5
BRD-K79602928,5468,PPARG,pQSAR,0.0019,0.6632,,,0.884,0.8517,0.9945,0.5,0.5
BRD-K79930101,1956,EGFR,Known,0.0197,0.6696,,,0.7612,0.8565,0.9904,0.5,0.5
BRD-K79930101,2064,ERBB2,Known,0.341,0.6589,,,0.4895,0.8484,0.9724,0.5,0.5
BRD-K80110068,2099,ESR1,pQSAR,0.0096,0.8347,,,0.8067,0.9412,0.9994,0.5,0.5
BRD-K80110068,2554,GABRA1,pQSAR,0.0045,0.6287,,,0.8469,0.8237,0.9883,0.5,0.5
BRD-K80110068,2908,NR3C1,Known,0.1985,0.837,,,0.5574,0.9419,0.9985,0.5,0.5
BRD-K80110068,301,ANXA1,StructureLikely,0.3322,0.7392,,,0.4932,0.9004,0.9918,0.5,0.5
BRD-K80110068,367,AR,StructureLikely,0.1422,0.8347,,,0.5936,0.9412,0.9986,0.5,0.5
